country,renewable,oil,gas,nuclear,hydroelec,coal,co2_emission,renewable_percent,oil_percent,gas_percent,nuclear_percent,hydroelec_percent,coal_percent,co2_percent,labels
Slovakia,0.0,0.147114074,0.2418471,0.16494,0.04615000000000002,0.179114276628,36.3349513939047,0.0,0.10206300442315294,0.3367920323952047,0.6737252241850556,0.1974006862006775,0.19327502558128068,0.16780753989170152,0
Slovenia,0.0007000000000000001,0.10141386934350584,0.0345528612,0.047610000000000006,0.038340000000000006,0.056835977472,13.998938385921724,0.02711280104669511,0.07035767492493812,0.04811770886902266,0.19447106780314355,0.1639944162282551,0.06132942167782884,0.0646520036911651,0
Spain,0.06535100153871468,2.967149772962062,0.6370703570315521,0.6220600000000001,0.2957000000000001,0.876548448,309.3584260715256,2.5312124327449093,2.0585129088463976,0.8871730127150381,2.54090889387993,1.2648186979315346,0.9458482422497644,1.4287256328225066,3
Sweden,0.04556,0.6915868031509494,0.02909356425419016,0.57316,0.7858400000000002,0.10741658266800004,57.73731935354212,1.764656022410613,0.4798006406170871,0.040515187632141056,2.3411686036977475,3.3613294744082416,0.11590892224705003,0.26665117604326144,3
Switzerland,0.008470000000000002,0.533830589,0.10188,0.262621052631579,0.3683733333333333,0.005770000000000001,43.111886966238316,0.3280648926650108,0.3703544622543819,0.14187630226049205,1.0727199439791792,1.5756695293181118,0.0062261753702644645,0.19910580348559848,0
Turkey,0.0027489999999999997,1.33861507,0.5020900200000001,0.0,0.30878500000000003,0.940397148,205.68984106091315,0.10647584296766407,0.9286880044550272,0.6992017612828477,0.0,1.3207881015921166,1.014744811290216,0.9499477743883028,0
Ukraine,5.9999999999999995e-05,0.5220921229078592,2.671150442477876,0.77341,0.11274000000000005,1.613813005,335.81892591960883,0.002323954375431009,0.36221069270121736,3.7197972866140394,3.1591234730020847,0.4822308420859021,1.7414008291063228,1.5509294947645504,3
United Kingdom,0.04828800000000001,3.4371786405355365,3.64830156,0.8506276572150002,0.05085745352135,1.5377320907999998,566.3591006257524,1.8703184813468765,2.384603792511009,5.080560805496512,3.47453200591236,0.21753621286096525,1.659304968770232,2.615644819253213,3
Azerbaijan,0.0,0.26735869894037945,0.1898766371681416,0.0,0.015340000000000001,0.0,28.42427623513275,0.0,0.18548485084112595,0.2644188767871323,0.0,0.06561487597656318,0.0,0.13127326954453922,0
Kazakhstan,0.0,0.33197257499999994,0.18825706259999994,0.0,0.07531050599999999,0.7468705994903999,102.45479189760565,0.0,0.2303118761471487,0.2621634856312325,0.0,0.32213099810444706,0.8059180816848844,0.4731721364387888,0
Turkmenistan,0.0,0.173523803,0.257796,0.0,3.154000000000001e-05,0.0,26.8989844549,0.0,0.12038522346346905,0.35900219098494124,0.0,0.00013490829128427666,0.0,0.12422893753255725,0
